2024/12/11 11:32,6,2,1,0.778
2024/12/11 11:32,18,1,1,0.778
2024/12/11 11:32,18,2,1,0.778
2024/12/11 11:32,12,2,1,4.86
2024/12/11 11:32,12,0,1,1.6903
2024/12/11 11:32,12,2,1,1.6903
2024/12/11 11:32,12,2,1,2.2664
2024/12/11 11:32,8,2,0,2.2664
2024/12/11 11:32,8,1,0,2.2664
2024/12/11 11:32,18,2,1,2.2664
2024/12/11 11:32,22,1,1,2.2664
2024/12/11 11:32,24,1,1,2.2664
2024/12/11 11:32,20,1,1,2.2664
2024/12/11 11:32,20,2,1,2.2664
2024/12/11 11:32,20,1,1,2.2664
2024/12/11 11:32,22,2,1,2.2664
2024/12/11 11:32,8,1,0,2.2664
2024/12/11 11:32,18,1,1,2.2664
2024/12/11 11:32,20,2,0,2.2664
2024/12/11 11:33,6,0,1,2.2664
2024/12/11 11:33,6,1,1,2.2664
2024/12/11 11:33,6,1,1,2.2664
2024/12/11 11:33,8,2,1,2.2664
2024/12/11 11:33,8,2,1,2.2664
2024/12/11 11:33,18,2,0,2.2664
2024/12/11 11:33,6,2,0,2.2664
2024/12/11 11:33,8,2,1,2.2664
2024/12/11 11:33,8,2,0,2.2664
2024/12/11 11:33,20,1,1,2.2664
2024/12/11 11:33,20,1,0,2.2664
2024/12/11 11:33,18,1,1,2.2664
2024/12/11 11:33,12,2,0,2.2664
2024/12/11 11:33,16,1,0,2.2664
2024/12/11 11:33,16,1,0,2.2664
2024/12/11 11:33,18,1,0,2.2664
2024/12/11 11:33,12,1,1,2.2664
2024/12/11 11:33,18,2,0,2.2664
2024/12/11 11:33,14,2,1,2.2664
2024/12/11 11:33,18,2,0,2.2664
2024/12/11 11:33,6,2,1,2.2664
2024/12/11 11:33,18,2,1,2.2664
2024/12/11 11:33,20,2,0,2.2664
2024/12/11 11:33,14,1,0,2.2664
2024/12/11 11:34,14,1,0,2.2664
2024/12/11 11:34,8,1,1,2.2664
2024/12/11 11:34,16,1,1,2.2664
2024/12/11 11:34,10,2,0,2.2664
2024/12/11 11:34,12,2,0,2.2664
2024/12/11 11:34,16,1,1,2.2664
2024/12/11 11:34,14,1,1,2.2664
2024/12/11 11:34,12,2,1,2.2664
2024/12/11 11:34,4,2,1,2.2664
2024/12/11 11:34,16,1,0,2.2664
2024/12/11 11:47,20,2,1,0.5899
