2025-01-11 11:43:15,14,2,0,0.3072
2025-01-11 11:43:16,14,2,1,0.3072
2025-01-11 11:43:17,12,2,0,0.3002
2025-01-11 11:43:18,12,2,1,0.6335
2025-01-11 11:43:19,12,2,0,0.3029
2025-01-11 11:43:20,12,2,1,0.3031
2025-01-11 11:43:21,14,2,0,0.6881
2025-01-11 11:43:22,12,2,1,0.9461
2025-01-11 11:43:23,12,2,0,0.3031
2025-01-11 11:43:24,12,2,0,0.303
2025-01-11 11:43:25,12,2,0,0.6777
2025-01-11 11:43:26,10,2,0,0.6777
2025-01-11 11:43:27,12,1,0,0.3027
2025-01-11 11:43:28,14,2,1,0.3027
2025-01-11 11:43:29,14,2,0,0.3031
2025-01-11 11:43:30,14,2,1,0.3031
2025-01-11 11:43:31,14,2,1,0.3071
2025-01-11 11:43:32,12,2,1,0.3031
2025-01-11 11:43:33,6,2,1,0.3031
2025-01-11 11:43:34,12,2,0,0.3031
2025-01-11 11:43:35,14,2,0,0.6349
2025-01-11 11:43:36,6,2,1,1.0263
2025-01-11 11:43:37,14,2,0,0.965
2025-01-11 11:43:38,14,2,0,1.6335
2025-01-11 11:43:39,12,2,1,0.3031
2025-01-11 11:43:40,12,2,0,0.3067
2025-01-11 11:43:41,12,2,0,0.7008
2025-01-11 11:43:42,12,2,0,0.3055
2025-01-11 11:43:43,12,2,1,0.303
2025-01-11 11:43:44,14,2,0,0.3894
2025-01-11 11:43:45,12,2,0,0.6673
2025-01-11 11:43:46,12,2,0,0.6673
2025-01-11 11:43:47,14,2,0,0.3031
2025-01-11 11:43:48,12,2,1,0.3031
2025-01-11 11:43:49,14,2,0,0.3023
2025-01-11 11:43:50,12,2,0,0.9162
2025-01-11 11:43:51,14,2,0,0.9162
2025-01-11 11:43:52,14,2,0,0.3025
2025-01-11 11:43:53,12,2,1,0.8438
2025-01-11 11:43:54,12,1,0,0.3072
2025-01-11 11:43:55,10,2,0,0.7741
2025-01-11 11:43:56,12,2,0,0.3153
2025-01-11 11:43:57,12,1,1,0.3072
2025-01-11 11:43:58,12,2,0,0.6553
2025-01-11 11:43:59,12,1,0,0.3072
2025-01-11 11:44:00,12,2,0,0.6471
2025-01-11 11:44:01,12,2,0,0.9133
2025-01-11 11:44:02,8,1,1,0.3072
2025-01-11 11:44:03,12,1,0,0.8908
2025-01-11 11:44:04,12,2,0,0.6115
2025-01-11 11:44:05,12,1,0,0.643
2025-01-11 11:44:06,10,1,0,0.5898
2025-01-11 11:44:07,12,2,1,0.983
2025-01-11 11:44:08,14,2,0,0.5741
2025-01-11 11:44:09,18,2,0,0.9379
2025-01-11 11:44:10,20,2,0,0.303
2025-01-11 11:44:11,12,2,0,0.6594
2025-01-11 11:44:12,12,2,0,0.311
2025-01-11 11:44:13,14,2,0,0.6328
2025-01-11 11:44:14,14,2,0,0.3072
2025-01-11 11:44:15,20,2,1,0.6267
2025-01-11 11:44:16,12,2,1,0.3007
2025-01-11 11:44:17,12,2,0,0.302
2025-01-11 11:44:18,12,2,0,0.598
2025-01-11 11:44:19,14,2,0,0.598
2025-01-11 11:44:20,14,2,0,1.7981
2025-01-11 11:44:21,12,2,0,0.6286
2025-01-11 11:44:22,12,2,0,0.5681
2025-01-11 11:44:23,12,2,1,0.3031
2025-01-11 11:44:24,12,2,1,0.5992
2025-01-11 11:44:25,12,2,0,0.8876
2025-01-11 11:44:26,12,2,1,0.3071
2025-01-11 11:44:27,12,2,0,0.3031
2025-01-11 11:44:28,10,2,0,0.8731
2025-01-11 11:44:29,12,2,0,0.6021
2025-01-11 11:44:30,14,2,0,0.6267
2025-01-11 11:44:31,12,2,0,0.9051
2025-01-11 11:44:32,12,2,0,0.3031
2025-01-11 11:44:35,10,2,1,0.3031
